id,filename,citation
36616,http:##www.icsi.berkeley.edu#ftp#global#pub#techreports#1994#tr-94-031.ps.gz,"<author> Mani, D., & Shastri, L. </author> <year> (1994). </year> <title> Massively parallel reasoning with very large knowledge bases. </title> <type> Tech. rep., Intern. </type> <institution> Computer Science Institute. </institution>"
36620,http:##www.aic.nrl.navy.mil#papers#1994#AIC-94-012.ps,"[RKSA94] <author> J. Rachlin, S. Kasif, S. Salzberg, and D. Aha. </author> <title> Towards a better understanding of memory-based and bayesian classifiers. </title> <booktitle> In Proc. of the Eleventh Internatl. Conf. on Machine Learning, </booktitle> <pages> pages 242-250, </pages> <address> New Brunswick, NJ, </address> <month> July </month> <year> 1994. </year>"
36620,http:##www.aic.nrl.navy.mil#papers#1994#AIC-94-012.ps.Z,"[RKSA94] <author> J. Rachlin, S. Kasif, S. Salzberg, and D. Aha. </author> <title> Towards a better understanding of memory-based and bayesian classifiers. </title> <booktitle> In Proc. of the Eleventh Internatl. Conf. on Machine Learning, </booktitle> <pages> pages 242-250, </pages> <address> New Brunswick, NJ, </address> <month> July </month> <year> 1994. </year>"
36620,http:##www.cs.jhu.edu#salzberg#ml94.ps,"[RKSA94] <author> J. Rachlin, S. Kasif, S. Salzberg, and D. Aha. </author> <title> Towards a better understanding of memory-based and bayesian classifiers. </title> <booktitle> In Proc. of the Eleventh Internatl. Conf. on Machine Learning, </booktitle> <pages> pages 242-250, </pages> <address> New Brunswick, NJ, </address> <month> July </month> <year> 1994. </year>"
36620,http:##www.cs.jhu.edu#~salzberg#ml94.ps,"[RKSA94] <author> J. Rachlin, S. Kasif, S. Salzberg, and D. Aha. </author> <title> Towards a better understanding of memory-based and bayesian classifiers. </title> <booktitle> In Proc. of the Eleventh Internatl. Conf. on Machine Learning, </booktitle> <pages> pages 242-250, </pages> <address> New Brunswick, NJ, </address> <month> July </month> <year> 1994. </year>"
36621,http:##www.icsi.berkeley.edu#~shastri#psfiles#ijcai93.ps,"[35] <author> L. Shastri. </author> <title> A computational model of tractable reasoning taking inspiration from cognition. </title> <booktitle> In Proceedings of the International Joint Conference of Artificial Intelligence, </booktitle> <pages> pages 202-207, </pages> <month> August </month> <year> 1993. </year>"
36669,ftp:##ftp.cs.rochester.edu#pub#papers#systems#94.tr535.Using_simple_page_placement_policies.ps.Z,"[7] <author> M. Marchetti, L. Kontothonassis, R. Bianchini, and M. Scott. </author> <title> Using simple page placement policies to reduce the code of cache fills in coherent shared-memory systems. </title> <booktitle> In Proceedings of the Ninth ACM/IEEE International Parallel Processing Symposium (IPPS), </booktitle> <month> Apr. </month> <year> 1995. </year>"
36672,ftp:##ftp.cs.wisc.edu#tech-reports#reports#95#tr1290.ps.Z,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36672,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-95-1290#CS-TR-95-1290.ps.Z,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36672,http:##www.cs.wisc.edu#~pfile#vortex#vortex_report.ps,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36672,http:##www.cs.wisc.edu#~pfile#vortex#vortex_report.ps.gz,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36672,http:##www.cs.wisc.edu#~pfile#vortex#vortex_report_noappendix.ps,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36672,http:##www.cs.wisc.edu#~pfile#vortex#vortex_report_noappendix.ps.gz,"[Pfi95] <author> Robert W. Pfile. </author> <title> Typhoon-Zero implementation: The Vortex module. </title> <type> Technical report, </type> <institution> Computer Sciences Department, University of WisconsinMadison, </institution> <year> 1995. </year>"
36683,ftp:##ftp.cs.wisc.edu#wwt#computer95_cost.ps,"[Wood95] <author> D. A. Wood and M. D. Hill. </author> <title> Cost-effective Parallel Computing. </title> <journal> IEEE Computer, </journal> <volume> 28(2):6972, </volume> <month> February </month> <year> 1995. </year> <title> References 22 of 23 The File System as a Parallel Program </title>"
36683,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-94-1245#CS-TR-94-1245.ps.Z,"[Wood95] <author> D. A. Wood and M. D. Hill. </author> <title> Cost-effective Parallel Computing. </title> <journal> IEEE Computer, </journal> <volume> 28(2):6972, </volume> <month> February </month> <year> 1995. </year> <title> References 22 of 23 The File System as a Parallel Program </title>"
36699,http:##www.cse.psu.edu#~ugrain#vlsi-cad#MGAP#asap95-prog.ps.gz,"[3] <author> R. Bajwa, R.M. Owens, and M.J. Irwin, </author> <title> The MGAPs Programming Environment and the *C++ Language, </title> <booktitle> in Proc. Intl. Conf. on Application-Specific Array Processors, </booktitle> <month> Jul. </month> <year> 1995. </year>"
36709,http:##www.cse.psu.edu#~ugrain#vlsi-cad#MGAP#hough_tr.ps,"[8] <author> C. Nagendra, M. Borah, M. Vishwanath, R. Owens, and M. J. Irwin, </author> <title> ""Edge Detection using Fine-Grain Parallelism in VLSI,"" </title> <booktitle> in Proc. ICASSP \'93 , vol. </booktitle> <volume> 1, </volume> <pages> pp. 401-404, </pages> <month> Apr. </month> <year> 1993. </year>"
36752,ftp:##ftp.cs.virginia.edu#pub#techreports#CS-94-20.ps.Z,"[9] <author> A. Grimshaw, W. Wulf, J. French, A. Weaver, and P. Reynolds, Jr. Legion: </author> <title> The next logical step toward a nationwide virtual computer. </title> <type> Technical Report CS-94-21, </type> <institution> University of Virginia, </institution> <year> 1994. </year>"
36752,ftp:##ftp.cs.virginia.edu#pub#techreports#CS-94-21.ps.Z,"[9] <author> A. Grimshaw, W. Wulf, J. French, A. Weaver, and P. Reynolds, Jr. Legion: </author> <title> The next logical step toward a nationwide virtual computer. </title> <type> Technical Report CS-94-21, </type> <institution> University of Virginia, </institution> <year> 1994. </year>"
36752,http:##elysium.cs.ucdavis.edu#~nico#seminar#papers#CS-94-21.ps.gz,"[9] <author> A. Grimshaw, W. Wulf, J. French, A. Weaver, and P. Reynolds, Jr. Legion: </author> <title> The next logical step toward a nationwide virtual computer. </title> <type> Technical Report CS-94-21, </type> <institution> University of Virginia, </institution> <year> 1994. </year>"
36752,http:##www.cs.virginia.edu#~legion#papers#CS-94-20.ps,"[9] <author> A. Grimshaw, W. Wulf, J. French, A. Weaver, and P. Reynolds, Jr. Legion: </author> <title> The next logical step toward a nationwide virtual computer. </title> <type> Technical Report CS-94-21, </type> <institution> University of Virginia, </institution> <year> 1994. </year>"
36752,http:##www.cs.virginia.edu#~legion#papers#CS-94-21.ps,"[9] <author> A. Grimshaw, W. Wulf, J. French, A. Weaver, and P. Reynolds, Jr. Legion: </author> <title> The next logical step toward a nationwide virtual computer. </title> <type> Technical Report CS-94-21, </type> <institution> University of Virginia, </institution> <year> 1994. </year>"
36761,http:##www-csag.cs.uiuc.edu#individual#achien#cs491-s96#mini.ps,"[36] <author> Ron Minnich, Dan Burns, and Frank Hady. </author> <title> The Memory-Integrated Network Interface. </title> <booktitle> IEEE Micro, </booktitle> <pages> pages 11-20, </pages> <month> February </month> <year> 1995. </year>"
36802,ftp:##ftp.cs.monash.edu.au#pub#annn#smc.ps,"[30] <author> A. E. Nicholson and J. M. Brady. </author> <title> The data association problem when monitoring robot vehicles using dynamic belief networks. </title> <booktitle> In ECAI 92: 10th European Conference on Artificial Intelligence Proceedings, </booktitle> <pages> pages 689-693, </pages> <address> Vienna, Austria, 1992. </address> <publisher> Wiley. </publisher>"
36803,http:##www.cs.orst.edu#~tadepall#research#papers#arl-aij.ps,"[31] <author> D. </author> <title> Ok. A Study of Model-based Average Reward Reinforcement Learning. </title> <type> PhD thesis, </type> <institution> Oregon State University, Corvallis, </institution> <address> OR, </address> <year> 1996. </year> <note> Available as Department of Computer Science Technical Report, 96-30-2. 51 </note>"
36803,http:##www.cs.orst.edu:80#~tadepall#research#papers#arl-aij.ps,"[31] <author> D. </author> <title> Ok. A Study of Model-based Average Reward Reinforcement Learning. </title> <type> PhD thesis, </type> <institution> Oregon State University, Corvallis, </institution> <address> OR, </address> <year> 1996. </year> <note> Available as Department of Computer Science Technical Report, 96-30-2. 51 </note>"
36820,http:##arch.cs.ucdavis.edu#~chong#250C#sm-mp#asplos6_sm_mp.ps,"[CLR94] <author> S. Chandra, J. Larus, and A. Rogers. </author> <title> Where is Time Spent in Message-Passing and Shared-Memory Programs? In ASPLOS-VI, </title> <booktitle> pages 6173, </booktitle> <month> October </month> <year> 1994. </year>"
36820,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-94-1236#CS-TR-94-1236.ps.Z,"[CLR94] <author> S. Chandra, J. Larus, and A. Rogers. </author> <title> Where is Time Spent in Message-Passing and Shared-Memory Programs? In ASPLOS-VI, </title> <booktitle> pages 6173, </booktitle> <month> October </month> <year> 1994. </year>"
36821,ftp:##ftp.cs.wisc.edu#wwt#pads96_optimistic.ps,"[3] <author> Chandrasekaran, S., and Hill, M. D. </author> <title> Optimistic Simulation of Parallel Architectures Using Program Executables. </title> <booktitle> In Proceedings of the 10th Workshop on Parallel and Distributed Simulation (May 1996), </booktitle> <pages> pp. 143-150. </pages>"
36824,ftp:##ftp.cs.utah.edu#techreports#1996#UUCS-96-009.ps,"[SSK96] <author> Leigh B. Stoller, Mark R. Swanson, and Ravindra Kuramkote. Paint: </author> <title> PA instruction set interpreter. </title> <type> Technical Report UUCS-96-009, </type> <institution> University of Utah, </institution> <address> Salt Lake City, UT, USA, </address> <month> September </month> <year> 1996. </year>"
36824,http:##www.cs.utah.edu#~stoller#pubs#paint.ps,"[SSK96] <author> Leigh B. Stoller, Mark R. Swanson, and Ravindra Kuramkote. Paint: </author> <title> PA instruction set interpreter. </title> <type> Technical Report UUCS-96-009, </type> <institution> University of Utah, </institution> <address> Salt Lake City, UT, USA, </address> <month> September </month> <year> 1996. </year>"
36825,http:##www.cs.utah.edu#projects#avalanche#camera-canpc.ps,"[7] <author> Swanson, M. R., Davis, A., and Parker, M. </author> <title> Efficient Communication Mechanisms for Cluster Based Parallel Computing. </title> <booktitle> In Workshop on Communication and Architectural Support for Network-based Parallel Computing (CANPC 97) (February 1997), vol. 1199 of Lecture Notes in Computer Science, </booktitle> <publisher> Springer-Verlag, </publisher> <pages> pp. 1-15. 12 </pages>"
36825,http:##www.cs.utah.edu#~ald#camera-canpc.ps,"[7] <author> Swanson, M. R., Davis, A., and Parker, M. </author> <title> Efficient Communication Mechanisms for Cluster Based Parallel Computing. </title> <booktitle> In Workshop on Communication and Architectural Support for Network-based Parallel Computing (CANPC 97) (February 1997), vol. 1199 of Lecture Notes in Computer Science, </booktitle> <publisher> Springer-Verlag, </publisher> <pages> pp. 1-15. 12 </pages>"
36825,http:##www.cs.utah.edu#~map#canpc.ps,"[7] <author> Swanson, M. R., Davis, A., and Parker, M. </author> <title> Efficient Communication Mechanisms for Cluster Based Parallel Computing. </title> <booktitle> In Workshop on Communication and Architectural Support for Network-based Parallel Computing (CANPC 97) (February 1997), vol. 1199 of Lecture Notes in Computer Science, </booktitle> <publisher> Springer-Verlag, </publisher> <pages> pp. 1-15. 12 </pages>"
36825,http:##www.cs.utah.edu#~swanson#canpc97.ps,"[7] <author> Swanson, M. R., Davis, A., and Parker, M. </author> <title> Efficient Communication Mechanisms for Cluster Based Parallel Computing. </title> <booktitle> In Workshop on Communication and Architectural Support for Network-based Parallel Computing (CANPC 97) (February 1997), vol. 1199 of Lecture Notes in Computer Science, </booktitle> <publisher> Springer-Verlag, </publisher> <pages> pp. 1-15. 12 </pages>"
36826,http:##www.cs.utah.edu#~stoller#pubs#user_man.ps,"[8] <author> Swanson, M. R., and Stoller, L. B. </author> <title> Direct Deposit: A Basic User-Level Protocol for Carpet Clusters. </title> <type> Tech. Rep. </type> <institution> UUCS-95-003, University of Utah, </institution> <month> March </month> <year> 1995. </year>"
36866,ftp:##www.cs.rutgers.edu#pub#technical-reports#lcsr-tr-220.ps.Z,"[Min96] <author> Naftaly H. Minsky. </author> <title> Law-governed regularities in object systems, part 1: An abstract model. </title> <journal> Theory and Practice of Object Sytems, </journal> <volume> 2(4) </volume> <pages> 283-301, </pages> <year> 1996. </year>"
36866,http:##www.cs.rutgers.edu#~minsky#583#part2.ps,"[Min96] <author> Naftaly H. Minsky. </author> <title> Law-governed regularities in object systems, part 1: An abstract model. </title> <journal> Theory and Practice of Object Sytems, </journal> <volume> 2(4) </volume> <pages> 283-301, </pages> <year> 1996. </year>"
36868,ftp:##ftp.speech.sri.com#pub#people#fuliang#papers#icslp96-compounds.ps,"[1] <author> D. Carter, J. Kaja, L. Neumeyer, M. Rayner, F. Weng, and M. Wiren. </author> <title> Handling compound nouns in a Swedish speechunderstanding system. </title> <booktitle> In Proceedings of ICSLP-96, </booktitle> <year> 1996. </year>"
36868,http:##www.cam.sri.com#tr#crc062#paper.ps.Z,"[1] <author> D. Carter, J. Kaja, L. Neumeyer, M. Rayner, F. Weng, and M. Wiren. </author> <title> Handling compound nouns in a Swedish speechunderstanding system. </title> <booktitle> In Proceedings of ICSLP-96, </booktitle> <year> 1996. </year>"
36877,ftp:##ftp.speech.sri.com#pub#papers#icassp97-confidence.ps,"[WBR + 97] <author> M. Weintraub, F. Beaufays, Z. Rivlin, Y. Konig, and A. Stolcke. </author> <title> Neural network based measures of confidence for word recognition. </title> <booktitle> In Proc. IEEE Intl. Conf. on Acoustics, Speech, and Signal Processing, </booktitle> <address> Munich, Germany, </address> <month> April </month> <year> 1997. </year>"
36877,http:##www.speech.sri.com#people#zev#papers#icassp97-confidence.ps.Z,"[WBR + 97] <author> M. Weintraub, F. Beaufays, Z. Rivlin, Y. Konig, and A. Stolcke. </author> <title> Neural network based measures of confidence for word recognition. </title> <booktitle> In Proc. IEEE Intl. Conf. on Acoustics, Speech, and Signal Processing, </booktitle> <address> Munich, Germany, </address> <month> April </month> <year> 1997. </year>"
